Year,School Name,DBN,School Code,School Level,Leadership,Teachers,Other Staff,American Indian/Alaskan Native (AI/AN) Count,AI/AN Average Years in Title,AI/AN Average Years at School,Asian Count,Asian Average Years in Title,Asian Average Years at School,Black/African American (B/AA) Count,B/AA Average Years in Title,B/AA Average Years at School,Hawaiian/Pacific Islander (H/PI) Count,H/PI Average Years in Title,H/PI Average Years at School,Hispanic Count,Hispanic Average Years in Title,Hispanic Average Years at School,White Count,White Average Years in Title,White Average Years at School,Multiple Count,Multiple Average Years in Title,Multiple Average Years at School,Unknown/Other (U/O) Count,U/O Average Years in Title,U/O Average Years at School
2023,P.S. K753 - SCHOOL FOR CAREER DEVELOPMENT,97K753,K753,HIGH SCHOOL,4,90,90,*,,,*,,,52,6,5,*,,,10,12.6,7.3,19,7.3,5.4,5,2.9,3.3,*,,
2023,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,97M751,M751,HIGH SCHOOL,2,41,59,*,,,6,4.9,3.8,9,5.3,4.1,*,,,6,6.1,4.8,18,3.5,2.8,*,,,*,,
2023,JOHN F. KENNEDY JR. SCHOOL,97Q721,Q721,HIGH SCHOOL,5,90,162,*,,,10,9,7.6,15,7.1,8.3,*,,,25,7.5,8.3,36,10.6,9,*,,,*,,
2023,QUEENS TRANSITION CENTER,97Q752,Q752,HIGH SCHOOL,4,84,115,*,,,5,7.5,4.3,32,9.7,8.4,*,,,11,9.7,8.8,35,10.7,8.5,*,,,*,,
2023,P.S. X721 - STEPHEN MCSWEENEY SCHOOL,97X721,X721,HIGH SCHOOL,6,106,184,*,,,*,,,15,5.7,4.9,*,,,23,9.7,8.4,61,8.8,7.2,*,,,*,,
2023,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT,97X754,X754,HIGH SCHOOL,5,66,83,*,,,6,10.4,9.2,12,7.6,6.8,*,,,20,13,10,24,12.4,10,*,,,*,,
2023,SPECIAL MUSIC SCHOOL,03M859,M859,K-12 ALL GRADES,2,23,4,*,,,*,,,*,,,*,,,*,,,15,9.4,4.4,*,,,*,,
2023,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,06M348,M348,K-12 ALL GRADES,5,81,26,*,,,5,7.2,4,5,10.7,4.6,*,,,34,6.4,3.5,35,11.7,7.2,*,,,*,,
2023,NEW EXPLORATIONS INTO SCIENCE  TECHNOLOGY AND MATH,71M539,M539,K-12 ALL GRADES,6,97,19,*,,,18,8.5,7.6,6,9.8,4.8,*,,,7,7.6,5.7,64,9.5,5.7,*,,,*,,
2023,THE MICHAEL J. PETRIDES SCHOOL,81R080,R080,K-12 ALL GRADES,4,106,74,*,,,*,,,*,,,*,,,9,5.3,4.1,89,12,10.5,*,,,*,,
2023,P.S. 36,97K036,K036,K-12 ALL GRADES,5,113,158,*,,,*,,,33,9.7,8.2,*,,,14,6.1,6.8,59,7.6,6.7,*,,,*,,
2023,P.S. K053,97K053,K053,K-12 ALL GRADES,5,92,133,*,,,5,7.2,6.9,12,18.2,21.8,*,,,12,11.2,10.9,62,8.5,7.6,*,,,*,,
2023,P.S. K077,97K077,K077,K-12 ALL GRADES,4,84,94,*,,,*,,,37,6.6,6.5,*,,,*,,,38,8.4,7.9,*,,,*,,
2023,P.S. K141,97K141,K141,K-12 ALL GRADES,5,94,116,*,,,*,,,24,9.6,8.7,*,,,8,10.4,11.5,58,8.2,7.1,*,,,*,,
2023,P.S. 368,97K368,K368,K-12 ALL GRADES,4,66,83,*,,,*,,,28,8.7,8.2,*,,,11,9.5,8.1,21,10.9,10.1,*,,,*,,
2023,P.S. K369 - COY L. COX SCHOOL,97K369,K369,K-12 ALL GRADES,6,125,171,*,,,6,8.8,10.9,30,8.8,10.3,*,,,14,6.5,7.2,71,11.5,10.7,*,,,*,,
2023,P.S. 370,97K370,K370,K-12 ALL GRADES,4,62,84,*,,,5,6.8,6.2,12,13.9,9.8,*,,,5,4.5,14.3,39,9.1,8.2,*,,,*,,
2023,P.S. K721 - BROOKLYN OCCUPATIONAL TRAINING CENTER,97K721,K721,K-12 ALL GRADES,5,94,130,*,,,12,10.1,8.7,16,7.3,6.9,*,,,8,11.7,13.8,56,9.1,9.1,*,,,*,,
2023,P.S. K771,97K771,K771,K-12 ALL GRADES,5,139,206,*,,,9,7.5,7.9,35,10.2,11.1,*,,,14,6.5,9.8,75,12.1,10.5,*,,,*,,
2023,P.S. 035,97M035,M035,K-12 ALL GRADES,3,62,40,*,,,6,10.9,9.2,14,11.4,7.2,*,,,10,11.3,6.6,30,10.8,8,*,,,*,,
2023,P.S. M094,97M094,M094,K-12 ALL GRADES,5,111,158,*,,,10,10,6.2,19,9,8.1,*,,,16,8.6,9,56,8.8,7.1,*,,,6,11.1,7.4
2023,P.S. 138,97M138,M138,K-12 ALL GRADES,6,162,282,*,,,18,10.6,6.8,25,7.5,6.4,*,,,35,7.8,8.4,76,7.7,5.9,*,,,6,5.2,5.2
2023,P.S. M169 - ROBERT F. KENNEDY,97M169,M169,K-12 ALL GRADES,4,75,88,*,,,*,,,9,13.1,15.2,*,,,10,6.3,4.6,49,10,7.5,*,,,*,,
2023,P.S. M226,97M226,M226,K-12 ALL GRADES,4,73,97,*,,,8,10.6,8.2,11,8.3,5.8,*,,,11,8.7,9.1,41,8.9,8.3,*,,,*,,
2023,HOSPITAL SCHOOLS,97M401,M401,K-12 ALL GRADES,3,78,21,*,,,*,,,6,15.4,8.5,*,,,9,13.2,8.6,57,13.6,8.4,*,,,*,,
2023,HOME INSTRUCTION,97M501,M501,K-12 ALL GRADES,13,308,13,*,,,20,13.7,3.7,74,17.2,5.7,*,,,46,17.3,7,155,17,8.2,*,,,8,13.5,6.6
2023,P.S. Q023 @ QUEENS CHILDREN CENTER,97Q023,Q023,K-12 ALL GRADES,4,60,65,*,,,5,5.5,3.3,19,10.1,10.4,*,,,5,12.1,10.8,28,15.9,13,*,,,*,,
2023,P.S. Q177,97Q177,Q177,K-12 ALL GRADES,6,122,186,*,,,14,14.1,14.2,5,4.3,5.4,*,,,8,8.8,9.1,93,14.7,14.2,*,,,*,,
2023,P.S. Q233,97Q233,Q233,K-12 ALL GRADES,6,123,195,*,,,6,5.4,7.2,14,13.1,12,*,,,10,7.8,6.7,84,9.4,7.6,*,,,7,12.4,10.9
2023,P.S. Q255,97Q255,Q255,K-12 ALL GRADES,6,164,188,*,,,14,6.8,5,9,9.1,8.2,*,,,23,11.4,13,111,8.7,7.9,*,,,*,,
2023,P.S. Q256,97Q256,Q256,K-12 ALL GRADES,6,131,146,*,,,*,,,16,10.7,9.9,*,,,6,13.4,9.3,105,11.2,9.2,*,,,*,,
2023,THE RIVERVIEW SCHOOL,97Q277,Q277,K-12 ALL GRADES,5,149,190,*,,,22,4.1,3.9,16,4,4.3,*,,,33,4.9,4.9,74,6.5,4.6,*,,,*,,
2023,P.S. Q811,97Q811,Q811,K-12 ALL GRADES,5,107,179,*,,,11,8.5,7,11,5.1,4.8,*,,,16,10.7,8,69,10.8,7.5,*,,,*,,
2023,P.S. Q993,97Q993,Q993,K-12 ALL GRADES,5,139,291,*,,,14,8.7,8,14,12.4,14.3,*,,,18,8.3,8.6,88,12.8,10.3,*,,,5,13.7,9.4
2023,SOUTH RICHMOND HIGH SCHOOL I.S./P.S. 25,97R025,R025,K-12 ALL GRADES,5,128,214,*,,,5,8,6.8,*,,,*,,,11,6.1,4,106,11.5,8.3,*,,,*,,
2023,THE DAVID MARQUIS SCHOOL OF THE ARTS,97R037,R037,K-12 ALL GRADES,6,154,282,*,,,*,,,*,,,*,,,12,9.4,7.3,131,8.1,7.5,*,,,*,,
2023,P.S. X010,97X010,X010,K-12 ALL GRADES,8,174,219,*,,,9,7.4,7.4,35,8.1,7.1,*,,,55,7.9,8.6,67,7.6,6.8,5,1.5,1.3,*,,
2023,P.S. X017,97X017,X017,K-12 ALL GRADES,6,146,156,*,,,5,11.2,9.3,41,7,6.8,*,,,50,5.1,5.5,47,8.6,7.4,*,,,*,,
2023,P.S. 168,97X168,X168,K-12 ALL GRADES,6,147,164,*,,,8,12.4,14.2,26,8.4,8.1,*,,,61,8.2,7.8,47,10.3,8.3,*,,,*,,
2023,P.S. X188,97X188,X188,K-12 ALL GRADES,6,124,131,*,,,7,6.4,7.1,51,12.2,10.5,*,,,35,9.1,8.8,31,11.8,11.2,*,,,*,,
2023,THE BRONX SCHOOL FOR CONTINUOUS LEARNERS,97X469,X469,K-12 ALL GRADES,7,127,100,*,,,8,6.7,4.7,27,3.7,2.3,*,,,49,6.5,4.9,39,7.4,4.7,*,,,*,,
2023,P.S. 723,97X723,X723,K-12 ALL GRADES,5,103,136,*,,,*,,,27,6.6,5.5,*,,,27,6.5,6.5,41,10.5,8.7,*,,,*,,
2023,THE CLINTON SCHOOL,02M260,M260,SECONDARY SCHOOL,3,56,11,*,,,6,6.9,5.4,5,11.4,2.9,*,,,7,5.8,2.7,36,9.3,5,*,,,*,,
2023,SCHOOL OF THE FUTURE HIGH SCHOOL,02M413,M413,SECONDARY SCHOOL,4,51,17,*,,,*,,,7,7.5,5.7,*,,,5,6.9,5.4,36,11.7,9.1,*,,,*,,
2023,QUEST TO LEARN,02M422,M422,SECONDARY SCHOOL,3,51,16,*,,,5,5,3.4,6,6,2,*,,,6,9.4,4.6,33,10.6,5.5,*,,,*,,
2023,WEST END SECONDARY SCHOOL,03M291,M291,SECONDARY SCHOOL,3,51,7,*,,,*,,,*,,,*,,,7,7.1,2.4,36,7.2,2.6,*,,,*,,
2023,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,03M860,M860,SECONDARY SCHOOL,3,38,11,*,,,6,5.3,3.5,12,7,2.3,*,,,7,5.1,1.8,12,5.1,3.3,*,,,*,,
2023,ESPERANZA PREPARATORY ACADEMY,04M372,M372,SECONDARY SCHOOL,3,55,22,*,,,*,,,6,4.7,1.2,*,,,36,7.1,3.9,10,8.5,4.4,*,,,*,,
2023,COLUMBIA SECONDARY SCHOOL,05M362,M362,SECONDARY SCHOOL,2,47,12,*,,,7,6.1,2.7,*,,,*,,,*,,,30,11.2,6.5,*,,,*,,
2023,CITY COLLEGE ACADEMY OF THE ARTS,06M293,M293,SECONDARY SCHOOL,2,40,14,*,,,*,,,*,,,*,,,14,10.1,6.9,20,12.2,9.2,*,,,*,,
2023,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,06M346,M346,SECONDARY SCHOOL,4,50,10,*,,,*,,,5,13.2,10,*,,,20,8.5,7.2,21,11.7,8.9,*,,,*,,
2023,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X,07X223,X223,SECONDARY SCHOOL,4,53,11,*,,,*,,,10,5.9,5.2,*,,,20,6.3,4.7,16,8,6.3,*,,,*,,
2023,ARCHIMEDES ACADEMY FOR MATH  SCIENCE AND TECHNOLOG,08X367,X367,SECONDARY SCHOOL,4,52,21,*,,,6,8.5,6.1,7,10.4,4.5,*,,,10,6.1,4.1,28,9.7,7.3,*,,,*,,
2023,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNIN,09X324,X324,SECONDARY SCHOOL,3,31,9,*,,,*,,,7,8.4,5.7,*,,,9,5.7,2.5,13,7.6,5.1,*,,,*,,
2023,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,09X327,X327,SECONDARY SCHOOL,4,57,21,*,,,5,6.2,6.2,13,7.9,5.5,*,,,20,9.7,5.9,16,8.9,5.7,*,,,*,,
2023,YOUNG WOMEN'S LEADERSHIP SCHOOL OF THE BRONX,09X568,X568,SECONDARY SCHOOL,3,45,7,*,,,*,,,7,5.8,3.1,*,,,10,6.4,4.6,20,8,5.1,*,,,*,,
2023,RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / H,10X141,X141,SECONDARY SCHOOL,5,100,18,*,,,*,,,12,12.4,6,*,,,21,11.3,8.4,58,13.2,9.5,*,,,*,,
2023,THEATRE ARTS PRODUCTION COMPANY SCHOOL,10X225,X225,SECONDARY SCHOOL,4,53,16,*,,,*,,,12,10.3,3.1,*,,,7,8.4,2.4,26,10.9,6.8,*,,,*,,
2023,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),10X368,X368,SECONDARY SCHOOL,5,75,17,*,,,5,14.9,13.9,17,17.3,10.4,*,,,27,10.4,6.1,24,11.8,9.3,*,,,*,,
2023,MOTT HALL V,12X242,X242,SECONDARY SCHOOL,3,58,18,*,,,*,,,10,7.9,5.1,*,,,20,9.8,6.1,23,8.3,7,*,,,*,,
2023,DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,13K265,K265,SECONDARY SCHOOL,2,29,6,*,,,5,10.1,5.1,17,17.3,12.2,*,,,*,,,*,,,*,,,*,,
2023,JUAN MOREL CAMPOS SECONDARY SCHOOL,14K071,K071,SECONDARY SCHOOL,4,62,22,*,,,*,,,16,8.6,7.6,*,,,12,11.6,9.7,32,10.5,7.9,*,,,*,,
2023,SPRING CREEK COMMUNITY SCHOOL,19K422,K422,SECONDARY SCHOOL,4,44,8,*,,,*,,,22,9.5,3.1,*,,,*,,,14,7.4,2.9,*,,,*,,
2023,QUEENS SCHOOL OF INQUIRY  THE,25Q252,Q252,SECONDARY SCHOOL,3,50,8,*,,,*,,,*,,,*,,,6,8.2,7.2,37,11.9,7.6,*,,,*,,
2023,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHO,25Q285,Q285,SECONDARY SCHOOL,3,45,17,*,,,*,,,*,,,*,,,7,7.1,3.9,30,12.6,8.6,*,,,*,,
2023,SCHOLARS' ACADEMY,27Q323,Q323,SECONDARY SCHOOL,5,73,24,*,,,*,,,7,13.1,6.1,*,,,10,9.3,6.7,49,11.7,8.4,*,,,*,,
2023,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,28Q167,Q167,SECONDARY SCHOOL,3,70,17,*,,,9,5.2,3.5,10,5.6,4.4,*,,,12,5.4,3.2,37,8.9,6.6,*,,,*,,
2023,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD S,29Q283,Q283,SECONDARY SCHOOL,3,36,8,*,,,*,,,14,11,6.9,*,,,*,,,13,11.7,8.2,*,,,*,,
2023,YOUNG WOMEN'S LEADERSHIP SCHOOL  ASTORIA,30Q286,Q286,SECONDARY SCHOOL,3,42,10,*,,,5,9.5,8.5,*,,,*,,,6,7,2.9,23,10.1,6.6,*,,,*,,
2023,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,31R028,R028,SECONDARY SCHOOL,1,45,7,*,,,*,,,11,12.2,4,*,,,*,,,25,6.7,3.9,*,,,*,,
2023,THE YOUNG WOMENS LEADERSHIP SCHOOL OF STATEN ISLA,31R085,R085,SECONDARY SCHOOL,1,5,2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
2023,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,71M148,M148,SECONDARY SCHOOL,3,26,9,*,,,*,,,17,7.9,2.5,*,,,*,,,5,8.3,5.1,*,,,*,,
2023,INSTITUTE FOR COLLABORATIVE EDUCATION,71M407,M407,SECONDARY SCHOOL,2,32,7,*,,,*,,,*,,,*,,,7,5.3,3.9,16,11.8,8.7,*,,,*,,
2023,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,71M408,M408,SECONDARY SCHOOL,2,32,4,*,,,*,,,5,3.5,0.7,*,,,*,,,23,14.6,10.2,*,,,*,,
2023,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VIS,71M415,M415,SECONDARY SCHOOL,3,38,6,*,,,*,,,15,12.1,5.8,*,,,6,5.7,0.6,14,10.6,4.8,*,,,*,,
2023,EAST SIDE COMMUNITY SCHOOL,71M450,M450,SECONDARY SCHOOL,4,64,16,*,,,*,,,11,8.9,4.1,*,,,21,10.4,7.7,26,12.7,9.4,*,,,*,,
2023,FREDERICK DOUGLASS ACADEMY,71M499,M499,SECONDARY SCHOOL,4,64,18,*,,,8,11.9,7.3,27,18.2,11,*,,,14,13.4,8.3,14,10.2,7.5,*,,,*,,
2023,YOUNG WOMEN'S LEADERSHIP SCHOOL,71M610,M610,SECONDARY SCHOOL,3,34,4,*,,,*,,,6,3.2,1.5,*,,,8,10.2,8.4,17,9.9,8.5,*,,,*,,
2023,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,71M670,M670,SECONDARY SCHOOL,3,46,11,*,,,*,,,26,17.4,7.9,*,,,5,17.9,13.8,12,10.5,4.9,*,,,*,,
2023,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,72X221,X221,SECONDARY SCHOOL,5,51,14,*,,,5,5.6,5.6,12,10.8,7.6,*,,,9,9.3,7.8,23,8.3,6.6,*,,,*,,
2023,EAGLE ACADEMY FOR YOUNG MEN,72X231,X231,SECONDARY SCHOOL,4,37,15,*,,,*,,,16,7.5,4.2,*,,,11,13.4,7.1,8,8.5,7.6,*,,,*,,
2023,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,72X241,X241,SECONDARY SCHOOL,4,65,9,*,,,*,,,16,5.6,4.2,*,,,22,4.2,4.1,22,7.7,6.3,*,,,*,,
2023,WEST BRONX ACADEMY FOR THE FUTURE,72X243,X243,SECONDARY SCHOOL,4,55,15,*,,,*,,,13,9.6,6.7,*,,,20,8.5,5.8,19,9,7.8,*,,,*,,
2023,BRONX LATIN,72X267,X267,SECONDARY SCHOOL,3,48,13,*,,,*,,,9,13.6,7,*,,,16,10.4,7.2,18,5.2,3.4,*,,,*,,
2023,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,72X269,X269,SECONDARY SCHOOL,4,57,16,*,,,*,,,9,9.7,3.8,*,,,17,8.4,4.2,28,10.2,5.2,*,,,*,,
2023,EAST BRONX ACADEMY FOR THE FUTURE,72X271,X271,SECONDARY SCHOOL,3,56,16,*,,,*,,,13,12.2,7.6,*,,,19,9,7.7,21,11.9,9.5,*,,,*,,
2023,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,72X342,X342,SECONDARY SCHOOL,3,44,7,*,,,*,,,*,,,*,,,29,12.7,7,9,9,4.7,*,,,*,,
2023,ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA,72X376,X376,SECONDARY SCHOOL,3,36,12,*,,,*,,,10,18.2,6.3,*,,,14,15.7,8.8,9,7.3,6.5,*,,,*,,
2023,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,72X413,X413,SECONDARY SCHOOL,3,42,17,*,,,*,,,8,9.8,6,*,,,17,11.7,8.1,16,10.3,6.4,*,,,*,,
2023,HOSTOS-LINCOLN ACADEMY OF SCIENCE,72X500,X500,SECONDARY SCHOOL,2,39,10,*,,,6,9.5,5.2,11,13.6,10,*,,,8,11,8.5,14,15.7,13.4,*,,,*,,
2023,BRONX SCHOOL FOR LAW  GOVERNMENT AND JUSTICE,72X505,X505,SECONDARY SCHOOL,3,57,12,*,,,*,,,12,9.3,7,*,,,16,8.2,6.1,25,7.6,4.9,*,,,*,,
2023,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,72X551,X551,SECONDARY SCHOOL,4,51,21,*,,,*,,,10,4.5,3.4,*,,,10,6.2,5,25,7.8,5.1,*,,,*,,
2023,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORA,73K382,K382,SECONDARY SCHOOL,5,26,6,*,,,*,,,18,9,4.1,*,,,*,,,*,,,*,,,*,,
2023,ACADEMY FOR YOUNG WRITERS,73K404,K404,SECONDARY SCHOOL,2,51,11,*,,,6,5.1,3.4,17,7.3,3.5,*,,,11,8.5,3.7,13,12.7,7.9,*,,,*,,
2023,EAST NEW YORK FAMILY ACADEMY,73K409,K409,SECONDARY SCHOOL,3,53,16,*,,,7,11,9,36,12.5,7.6,*,,,*,,,6,13.5,9.4,*,,,*,,
2023,BROOKLYN COLLABORATIVE STUDIES,73K448,K448,SECONDARY SCHOOL,2,59,18,*,,,*,,,15,12.9,6.5,*,,,6,8.2,4.8,32,12.3,10,*,,,*,,
2023,SCIENCE  TECHNOLOGY AND RESEARCH EARLY COLLEGE HIG,73K543,K543,SECONDARY SCHOOL,5,41,14,*,,,*,,,18,11.5,6.9,*,,,*,,,16,12.2,10.3,*,,,*,,
2023,ALL CITY LEADERSHIP SECONDARY SCHOOL,73K554,K554,SECONDARY SCHOOL,3,22,7,*,,,*,,,6,15.1,13.3,*,,,7,10,8.5,7,9.2,5.6,*,,,*,,
2023,LYONS COMMUNITY SCHOOL,73K586,K586,SECONDARY SCHOOL,2,45,7,*,,,*,,,14,7.5,5.2,*,,,9,4.5,2.7,18,13.4,8.5,*,,,*,,
2023,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,73K590,K590,SECONDARY SCHOOL,7,65,13,*,,,8,5.8,4.7,39,17.3,10.4,*,,,5,6.7,5.7,12,10.7,7.6,*,,,*,,
2023,YOUNG WOMEN'S LEADERSHIP SCHOOL OF BROOKLYN,73K614,K614,SECONDARY SCHOOL,3,27,4,*,,,*,,,7,5.7,2.6,*,,,*,,,14,6.9,5.8,*,,,*,,
2023,EAGLE ACADEMY FOR YOUNG MEN II,73K644,K644,SECONDARY SCHOOL,6,45,20,*,,,*,,,28,8.1,7.8,*,,,5,5.6,5.6,8,8.9,5.5,*,,,*,,
2023,BROOKLYN STUDIO SECONDARY SCHOOL,73K690,K690,SECONDARY SCHOOL,6,66,27,*,,,6,4.1,1.8,*,,,*,,,6,7.7,2.8,51,12.9,10.9,*,,,*,,
2023,PARK SLOPE COLLEGIATE,76K464,K464,SECONDARY SCHOOL,3,54,13,*,,,*,,,13,9.3,5.9,*,,,11,11,7.8,22,11.2,8,*,,,*,,
2023,KINGSBOROUGH EARLY COLLEGE SCHOOL,76K468,K468,SECONDARY SCHOOL,4,46,13,*,,,*,,,*,,,*,,,5,7.7,4,35,8.9,5.9,*,,,*,,
2023,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,76K497,K497,SECONDARY SCHOOL,3,68,12,*,,,*,,,13,9.1,4.9,*,,,9,9.1,7.2,41,7.1,4.6,*,,,*,,
2023,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR Y,76K527,K527,SECONDARY SCHOOL,2,37,13,*,,,*,,,9,8.2,3.4,*,,,*,,,20,7.4,4.4,*,,,*,,
2023,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERME,76K609,K609,SECONDARY SCHOOL,3,48,9,*,,,*,,,*,,,*,,,11,4.9,3.3,29,10.7,5.6,*,,,*,,
2023,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOA,77Q259,Q259,SECONDARY SCHOOL,4,49,11,*,,,*,,,25,11.6,5.7,*,,,5,7.8,4.5,15,10.8,6.7,*,,,*,,
2023,CHANNEL VIEW SCHOOL FOR RESEARCH,77Q262,Q262,SECONDARY SCHOOL,4,97,25,*,,,*,,,22,7.2,3.9,*,,,7,11.6,8,60,10.5,7.7,*,,,*,,
2023,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,77Q281,Q281,SECONDARY SCHOOL,4,62,12,*,,,17,8.7,7.1,*,,,*,,,5,5.6,4.8,37,8.4,5.4,*,,,*,,
2023,YORK EARLY COLLEGE ACADEMY,77Q284,Q284,SECONDARY SCHOOL,4,33,7,*,,,*,,,12,11.6,5.3,*,,,*,,,13,13.1,10.7,*,,,*,,
2023,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCH,77Q309,Q309,SECONDARY SCHOOL,4,50,8,*,,,5,6.9,7,6,12.9,8.1,*,,,12,10.7,5.9,26,12.4,8.9,*,,,*,,
2023,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,77Q310,Q310,SECONDARY SCHOOL,4,41,9,*,,,5,12.3,6.7,11,10.7,7.7,*,,,5,12.6,5.3,17,8.9,7.9,*,,,*,,
2023,EAGLE ACADEMY FOR YOUNG MEN III,77Q327,Q327,SECONDARY SCHOOL,3,32,12,*,,,*,,,22,13.1,5.1,*,,,*,,,6,9.2,4.8,*,,,*,,
2023,ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AN,77Q560,Q560,SECONDARY SCHOOL,3,42,11,*,,,*,,,*,,,*,,,6,5.4,4.1,26,11.9,9,*,,,*,,
2023,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,77Q580,Q580,SECONDARY SCHOOL,3,32,5,*,,,6,15.7,9.5,5,15.5,8.8,*,,,5,10.6,8,16,15.3,10.3,*,,,*,,
2023,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,77Q680,Q680,SECONDARY SCHOOL,3,45,10,*,,,5,13.4,8.2,11,8.9,4.5,*,,,5,8,8,24,13.3,8.2,*,,,*,,
2023,YOUNG WOMEN'S LEADERSHIP SCHOOL  QUEENS,77Q896,Q896,SECONDARY SCHOOL,3,35,5,*,,,8,9.4,4.8,10,16.8,9.4,*,,,5,8.2,5.4,12,14.4,10.6,*,,,*,,
2023,P.S. K811 CONNIE LEKAS SCHOOL,97K811,K811,SECONDARY SCHOOL,4,61,138,*,,,8,14.5,12.5,17,8.7,8.8,*,,,*,,,29,12.7,10.3,*,,,*,,
2023,P.S. M079 - HORAN SCHOOL,97M079,M079,SECONDARY SCHOOL,5,53,73,*,,,*,,,19,6.4,4.4,*,,,13,5.9,4.1,16,9.9,7.8,*,,,*,,
2023,P.S. M721 - MANHATTAN OCCUPATIONAL TRAINING CENTER,97M721,M721,SECONDARY SCHOOL,2,45,80,*,,,6,7.9,7.9,7,14.7,9.9,*,,,9,6.7,4.8,22,10.8,9.1,*,,,*,,
2023,THE RICHARD H. HUNGERFORD SCHOOL,97R721,R721,SECONDARY SCHOOL,5,98,228,*,,,*,,,*,,,*,,,10,6.8,8.2,79,10.9,10.2,*,,,*,,
2023,P.S. X012 LEWIS AND CLARK SCHOOL,97X012,X012,SECONDARY SCHOOL,3,71,86,*,,,13,5.5,5.1,29,10.1,6.5,*,,,13,6.9,5.6,15,8.6,6.6,*,,,*,,
2023,P.S. X176,97X176,X176,SECONDARY SCHOOL,6,134,194,*,,,*,,,34,5.5,5.3,*,,,29,7.4,8.2,65,11.5,10.2,*,,,*,,
2023,P.S. X811,97X811,X811,SECONDARY SCHOOL,7,131,221,*,,,10,13,13.5,38,12.2,11.6,*,,,43,9.7,9.5,36,11.5,10.2,*,,,*,,